order_id,customer_id,order_date,channel,status,quantity,discount_pct
O01754,C0465,2026-08-27,E-commerce,Delivered,5,0
O01755,C0483,2026-08-20,E-commerce,Delivered,4,10
O01756,C0497,2026-08-18,Mobile App,Delivered,3,20
O01757,C0188,2026-03-08,E-commerce,Delivered,1,20
O01758,C0395,2026-05-14,E-commerce,Delivered,1,0
O01759,C0191,2026-04-10,Mobile App,Delivered,3,0
O01760,C0405,2026-04-29,Mobile App,Delivered,1,0
O01761,C0308,2026-05-27,Store,Returned,3,5
O01762,C0256,2025-09-01,Mobile App,Delivered,2,0
O01763,C0183,2025-10-04,E-commerce,Delivered,3,5
O01764,C0117,2025-11-18,Mobile App,Delivered,2,10
O01765,C0282,2026-04-24,Store,Returned,5,10
O01766,C0196,2026-07-31,Store,Delivered,5,10
O01767,C0034,2026-08-15,E-commerce,Delivered,1,5
O01768,C0052,2025-12-07,E-commerce,Delivered,3,15
O01769,C0112,2025-11-21,E-commerce,Delivered,1,15
O01770,C0252,2026-03-11,Mobile App,Delivered,3,5
O01771,C0082,2026-05-11,Mobile App,Delivered,1,0
O01772,C0232,2025-10-08,Mobile App,Delivered,5,5
O01773,C0227,2025-09-14,E-commerce,Returned,5,0
O01774,C0233,2026-08-13,Mobile App,Delivered,1,10
O01775,C0221,2026-07-07,Store,Delivered,3,0
O01776,C0436,2026-03-28,E-commerce,Delivered,4,10
O01777,C0413,2026-08-23,Mobile App,Delivered,3,0
O01778,C0422,2025-11-28,E-commerce,Delivered,1,15
O01779,C0042,2025-10-26,Store,Delivered,3,0
O01780,C0021,2025-12-03,Store,Delivered,2,10
O01781,C0042,2025-12-02,Mobile App,Delivered,3,0
O01782,C0397,2026-08-06,Mobile App,Delivered,5,0
O01783,C0113,2025-11-24,Store,Delivered,5,20
O01784,C0105,2026-05-03,E-commerce,Delivered,2,10
O01785,C0192,2025-09-22,E-commerce,Delivered,3,0
O01786,C0017,2026-06-18,Store,Delivered,4,10
O01787,C0120,2026-05-30,E-commerce,Delivered,3,10
O01788,C0393,2026-07-03,E-commerce,Delivered,5,10
O01789,C0425,2025-12-31,Store,Returned,5,5
O01790,C0129,2026-01-06,Mobile App,Returned,1,20
O01791,C0130,2025-12-22,E-commerce,Returned,5,0
O01792,C0060,2026-05-31,E-commerce,Delivered,1,5
O01793,C0048,2026-08-02,E-commerce,Delivered,5,5
O01794,C0029,2026-01-08,E-commerce,Delivered,5,15
O01795,C0097,2026-01-10,E-commerce,Delivered,4,20
O01796,C0010,2025-11-24,Mobile App,Delivered,1,15
O01797,C0242,2026-08-16,E-commerce,Returned,1,15
O01798,C0314,2025-11-20,E-commerce,Delivered,5,25
O01799,C0444,2026-07-22,E-commerce,Delivered,1,10
O01800,C0232,2025-11-08,Store,Delivered,5,15
O01801,C0277,2026-01-26,E-commerce,Cancelled,5,25
O01802,C0284,2025-09-16,E-commerce,Delivered,3,0
O01803,C0203,2026-07-04,E-commerce,Delivered,1,10
O01804,C0247,2025-12-14,Mobile App,Cancelled,2,15
O01805,C0290,2026-02-12,Mobile App,Delivered,1,20
O01806,C0264,2026-03-20,E-commerce,Delivered,1,20
O01807,C0443,2026-03-16,E-commerce,Delivered,4,15
O01808,C0214,2026-03-04,E-commerce,Delivered,2,20
O01809,C0200,2026-07-19,Mobile App,Delivered,2,10
O01810,C0433,2026-05-23,Mobile App,Delivered,4,0
O01811,C0079,2026-08-29,E-commerce,Returned,4,0
O01812,C0401,2025-12-09,E-commerce,Delivered,1,10
O01813,C0444,2026-08-08,E-commerce,Delivered,3,5
O01814,C0343,2026-07-17,E-commerce,Delivered,4,10
O01815,C0344,2026-04-02,Mobile App,Delivered,2,5
O01816,C0173,2026-06-05,E-commerce,Delivered,2,20
O01817,C0467,2026-02-09,E-commerce,Delivered,1,5
O01818,C0069,2026-02-04,E-commerce,Delivered,3,20
O01819,C0416,2026-05-09,Store,Delivered,5,20
O01820,C0428,2025-12-06,Store,Delivered,4,10
O01821,C0449,2025-09-18,E-commerce,Delivered,4,5
O01822,C0087,2026-07-24,E-commerce,Delivered,1,15
O01823,C0101,2025-12-06,E-commerce,Delivered,3,15
O01824,C0008,2025-09-01,E-commerce,Delivered,2,5
O01825,C0333,2026-04-04,E-commerce,Delivered,2,0
O01826,C0200,2026-01-10,Mobile App,Delivered,5,5
O01827,C0087,2026-05-18,Mobile App,Delivered,2,0
O01828,C0043,2026-01-03,Store,Returned,4,5
O01829,C0385,2025-11-21,E-commerce,Delivered,5,5
O01830,C0109,2026-06-10,Store,Delivered,3,10
O01831,C0435,2026-02-18,Store,Delivered,5,25
O01832,C0408,2025-10-29,E-commerce,Delivered,3,10
O01833,C0483,2025-10-02,E-commerce,Delivered,2,20
O01834,C0152,2026-02-08,E-commerce,Delivered,1,15
O01835,C0017,2026-06-11,E-commerce,Delivered,5,15
O01836,C0133,2025-12-15,E-commerce,Delivered,5,5
O01837,C0148,2025-12-14,Mobile App,Delivered,4,5
O01838,C0277,2026-04-16,E-commerce,Delivered,4,15
O01839,C0232,2026-03-07,Store,Cancelled,3,20
O01840,C0314,2025-11-09,E-commerce,Returned,1,10
O01841,C0415,2026-07-15,Store,Delivered,4,0
O01842,C0366,2026-06-17,E-commerce,Delivered,4,15
O01843,C0228,2025-11-26,Store,Delivered,2,5
O01844,C0139,2026-08-28,E-commerce,Delivered,2,0
O01845,C0436,2025-10-26,E-commerce,Returned,4,15
O01846,C0399,2025-12-22,Store,Delivered,3,10
O01847,C0211,2025-09-13,E-commerce,Delivered,1,10
O01848,C0391,2025-09-18,Mobile App,Delivered,4,20
O01849,C0499,2026-03-01,Mobile App,Delivered,3,10
O01850,C0028,2025-12-22,E-commerce,Delivered,3,10
O01851,C0051,2026-04-17,E-commerce,Delivered,4,5
O01852,C0491,2026-02-18,Mobile App,Delivered,3,5
O01853,C0442,2026-06-22,E-commerce,Delivered,5,15
O01854,C0261,2026-03-08,Mobile App,Delivered,3,5
O01855,C0261,2025-11-18,Store,Delivered,4,0
O01856,C0350,2026-01-24,E-commerce,Delivered,3,0
O01857,C0352,2026-03-01,E-commerce,Delivered,4,10
O01858,C0008,2026-06-13,Mobile App,Delivered,2,10
O01859,C0320,2026-05-08,E-commerce,Cancelled,4,10
O01860,C0138,2026-08-20,E-commerce,Cancelled,3,10
O01861,C0038,2026-07-11,E-commerce,Returned,4,0
O01862,C0111,2026-03-15,Mobile App,Delivered,1,10
O01863,C0480,2026-07-20,E-commerce,Cancelled,4,20
O01864,C0368,2025-11-10,E-commerce,Delivered,4,0
O01865,C0220,2026-05-06,Store,Cancelled,1,10
O01866,C0337,2026-01-24,E-commerce,Delivered,1,10
O01867,C0223,2025-12-15,E-commerce,Returned,1,15
O01868,C0136,2026-05-21,Store,Delivered,5,0
O01869,C0256,2026-06-23,Mobile App,Delivered,4,20
O01870,C0360,2025-11-09,Store,Delivered,1,10
O01871,C0409,2026-03-12,E-commerce,Delivered,1,15
O01872,C0329,2025-11-07,Store,Delivered,2,0
O01873,C0450,2026-07-02,E-commerce,Delivered,5,15
O01874,C0463,2025-10-22,E-commerce,Delivered,4,15
O01875,C0434,2026-08-29,E-commerce,Delivered,3,5
O01876,C0451,2026-06-12,E-commerce,Delivered,5,5
O01877,C0049,2026-07-31,Store,Delivered,5,10
O01878,C0292,2025-09-09,E-commerce,Delivered,2,0
O01879,C0382,2026-05-09,Mobile App,Delivered,4,15
O01880,C0324,2026-07-29,Mobile App,Delivered,4,0
O01881,C0078,2026-06-25,Mobile App,Delivered,1,0
O01882,C0105,2026-03-03,E-commerce,Delivered,1,10
O01883,C0169,2026-02-26,Mobile App,Delivered,5,0
O01884,C0217,2026-03-17,E-commerce,Delivered,2,25
O01885,C0378,2026-01-06,E-commerce,Delivered,4,20
O01886,C0119,2025-09-20,Store,Delivered,2,10
O01887,C0190,2026-07-25,E-commerce,Returned,3,15
O01888,C0255,2025-11-04,E-commerce,Delivered,4,20
O01889,C0370,2026-03-01,Store,Delivered,1,5
O01890,C0266,2026-04-29,E-commerce,Delivered,5,15
O01891,C0149,2025-09-24,Mobile App,Delivered,2,0
O01892,C0164,2025-11-22,E-commerce,Delivered,1,5
O01893,C0140,2026-07-16,E-commerce,Delivered,5,10
O01894,C0347,2026-03-04,E-commerce,Delivered,1,15
O01895,C0488,2026-07-13,E-commerce,Delivered,4,0
O01896,C0258,2025-12-08,E-commerce,Delivered,2,5
O01897,C0374,2025-11-01,Mobile App,Delivered,3,10
O01898,C0269,2026-06-13,Mobile App,Returned,1,5
O01899,C0181,2025-09-22,Store,Delivered,2,15
O01900,C0160,2026-03-31,E-commerce,Delivered,4,10
O01901,C0351,2026-01-04,Mobile App,Returned,1,0
O01902,C0400,2025-10-12,Mobile App,Delivered,4,0
O01903,C0288,2025-12-07,Store,Delivered,3,10
O01904,C0288,2025-10-01,E-commerce,Delivered,3,10
O01905,C0380,2026-02-05,Mobile App,Delivered,5,0
O01906,C0226,2025-12-21,Store,Delivered,5,5
O01907,C0011,2026-05-05,E-commerce,Delivered,5,5
O01908,C0010,2025-12-31,Store,Delivered,4,0
O01909,C0271,2026-05-31,E-commerce,Delivered,5,10
O01910,C0273,2026-06-21,Mobile App,Delivered,2,15
O01911,C0424,2026-03-26,Store,Delivered,4,10
O01912,C0402,2025-12-19,Mobile App,Delivered,4,15
O01913,C0183,2026-06-05,E-commerce,Delivered,5,0
O01914,C0457,2025-10-26,E-commerce,Delivered,5,5
O01915,C0153,2025-10-27,Store,Delivered,4,10
O01916,C0488,2026-06-18,E-commerce,Delivered,3,10
O01917,C0315,2025-12-23,E-commerce,Returned,3,10
O01918,C0334,2026-07-05,Mobile App,Delivered,5,15
O01919,C0124,2026-08-07,E-commerce,Delivered,3,10
O01920,C0473,2026-03-17,E-commerce,Cancelled,2,0
O01921,C0114,2026-07-18,E-commerce,Delivered,2,10
O01922,C0278,2026-02-26,E-commerce,Cancelled,2,15
O01923,C0500,2026-04-07,Mobile App,Delivered,4,25
O01924,C0414,2026-06-04,Mobile App,Delivered,4,10
O01925,C0468,2025-09-16,Mobile App,Delivered,4,10
O01926,C0213,2025-10-31,Store,Delivered,4,10
O01927,C0172,2025-10-24,Store,Delivered,4,20
O01928,C0288,2026-02-15,Mobile App,Cancelled,5,25
O01929,C0435,2025-09-26,E-commerce,Delivered,3,15
O01930,C0174,2026-08-02,Mobile App,Delivered,5,10
O01931,C0113,2025-11-04,E-commerce,Delivered,3,0
O01932,C0376,2025-12-09,Mobile App,Delivered,5,15
O01933,C0405,2025-11-13,Mobile App,Delivered,2,15
O01934,C0483,2026-03-11,E-commerce,Delivered,1,15
O01935,C0122,2026-02-18,Store,Delivered,4,0
O01936,C0032,2026-05-31,E-commerce,Delivered,1,10
O01937,C0222,2026-03-06,Mobile App,Delivered,1,5
O01938,C0119,2025-09-23,E-commerce,Cancelled,2,15
O01939,C0039,2026-02-28,Store,Delivered,1,0
O01940,C0497,2026-07-24,E-commerce,Delivered,1,10
O01941,C0268,2025-12-17,E-commerce,Delivered,2,5
O01942,C0233,2026-08-01,E-commerce,Delivered,3,0
O01943,C0431,2026-02-09,E-commerce,Delivered,5,10
O01944,C0018,2026-06-29,E-commerce,Returned,1,0
O01945,C0149,2026-03-25,Mobile App,Delivered,4,10
O01946,C0397,2025-11-17,E-commerce,Delivered,2,20
O01947,C0149,2025-09-16,E-commerce,Delivered,1,25
O01948,C0126,2026-07-24,E-commerce,Delivered,3,0
O01949,C0392,2025-12-05,Store,Delivered,3,15
O01950,C0302,2026-01-25,Mobile App,Cancelled,4,5
O01951,C0360,2025-09-02,Mobile App,Delivered,1,20
O01952,C0238,2025-09-10,Mobile App,Delivered,4,15
O01953,C0135,2026-01-03,E-commerce,Delivered,3,0
O01954,C0151,2025-11-20,E-commerce,Delivered,3,5
O01955,C0236,2026-01-18,E-commerce,Delivered,5,5
O01956,C0224,2026-07-23,Store,Delivered,3,15
O01957,C0203,2026-01-28,Store,Delivered,2,5
O01958,C0256,2026-06-15,E-commerce,Returned,5,10
O01959,C0086,2026-08-27,E-commerce,Delivered,4,10
O01960,C0150,2026-08-06,E-commerce,Delivered,3,25
O01961,C0235,2026-01-07,E-commerce,Delivered,2,20
O01962,C0345,2026-04-27,Mobile App,Delivered,5,5
O01963,C0022,2025-10-28,E-commerce,Returned,2,15
O01964,C0348,2026-03-17,Store,Delivered,5,15
O01965,C0285,2026-03-30,E-commerce,Delivered,5,20
O01966,C0269,2025-10-15,Store,Delivered,5,0
O01967,C0466,2025-12-06,Store,Delivered,4,5
O01968,C0258,2026-06-06,Store,Delivered,5,5
O01969,C0029,2025-09-23,Mobile App,Delivered,5,5
O01970,C0213,2026-08-01,Mobile App,Delivered,2,0
O01971,C0463,2025-10-14,Mobile App,Cancelled,5,10
O01972,C0436,2025-09-27,Mobile App,Delivered,4,10
O01973,C0283,2026-06-09,Mobile App,Cancelled,2,10
O01974,C0050,2025-12-06,Store,Delivered,5,10
O01975,C0095,2025-10-06,Mobile App,Delivered,2,0
O01976,C0463,2025-12-18,Store,Delivered,4,20
O01977,C0499,2025-10-25,Store,Delivered,2,20
O01978,C0407,2026-03-11,E-commerce,Cancelled,4,10
O01979,C0088,2026-04-07,E-commerce,Delivered,3,20
O01980,C0044,2026-03-04,E-commerce,Delivered,5,0
O01981,C0461,2025-11-08,Mobile App,Delivered,4,15
O01982,C0278,2026-07-14,Store,Delivered,5,0
O01983,C0171,2026-01-08,E-commerce,Cancelled,4,5
O01984,C0421,2025-10-25,Mobile App,Delivered,1,5
O01985,C0189,2025-12-06,Mobile App,Delivered,1,10
O01986,C0353,2026-08-02,E-commerce,Delivered,1,5
O01987,C0184,2025-11-26,Mobile App,Delivered,4,10
O01988,C0003,2026-06-21,Store,Delivered,5,5
O01989,C0191,2025-12-28,E-commerce,Delivered,1,20
O01990,C0118,2026-03-27,Mobile App,Delivered,5,10
O01991,C0019,2026-07-31,Mobile App,Delivered,4,0
O01992,C0023,2026-02-01,E-commerce,Delivered,5,5
O01993,C0413,2025-10-05,E-commerce,Delivered,5,15
O01994,C0030,2025-11-18,Store,Delivered,1,5
O01995,C0295,2025-11-06,E-commerce,Delivered,2,10
O01996,C0108,2026-08-09,E-commerce,Cancelled,3,10
O01997,C0367,2025-10-04,E-commerce,Delivered,4,5
O01998,C0281,2025-12-06,Mobile App,Returned,4,5
O01999,C0128,2026-02-16,Mobile App,Delivered,4,10
O02000,C0229,2026-02-16,Mobile App,Delivered,3,0
O02001,C0111,2026-01-29,E-commerce,Delivered,2,5
O02002,C0136,2025-11-10,Store,Delivered,5,0
O02003,C0362,2025-09-03,E-commerce,Delivered,4,5
O02004,C0186,2026-07-11,E-commerce,Cancelled,5,5
O02005,C0144,2025-10-02,E-commerce,Delivered,1,25
O02006,C0072,2026-06-14,E-commerce,Delivered,1,10
O02007,C0129,2025-11-21,Store,Delivered,1,15
O02008,C0364,2025-10-13,Store,Delivered,4,0
O02009,C0261,2025-12-14,E-commerce,Delivered,3,0
O02010,C0003,2025-09-01,Store,Cancelled,4,15
O02011,C0449,2025-10-31,Store,Delivered,1,10
O02012,C0388,2026-05-28,Store,Delivered,1,0
O02013,C0104,2026-02-27,E-commerce,Delivered,4,5
O02014,C0483,2026-04-12,Mobile App,Cancelled,3,10
O02015,C0224,2025-09-06,E-commerce,Returned,3,15
O02016,C0320,2025-12-12,Store,Delivered,5,0
O02017,C0362,2025-09-10,E-commerce,Returned,2,10
O02018,C0354,2025-11-10,Mobile App,Delivered,1,15
O02019,C0491,2025-11-29,E-commerce,Returned,3,25
O02020,C0473,2026-04-14,E-commerce,Delivered,1,15
O02021,C0010,2026-02-05,Mobile App,Delivered,2,5
O02022,C0405,2026-04-16,Store,Delivered,1,15
O02023,C0384,2026-01-04,Mobile App,Delivered,3,15
O02024,C0302,2026-03-28,Store,Delivered,5,15
O02025,C0231,2025-12-06,E-commerce,Delivered,4,15
O02026,C0219,2025-11-13,Mobile App,Delivered,4,20
O02027,C0411,2025-12-24,E-commerce,Returned,3,0
O02028,C0066,2026-03-10,E-commerce,Delivered,3,0
O02029,C0425,2026-02-17,Mobile App,Delivered,2,15
O02030,C0112,2026-07-04,Mobile App,Delivered,1,5
O02031,C0013,2026-03-23,Mobile App,Returned,2,0
O02032,C0393,2025-10-26,Mobile App,Returned,4,5
O02033,C0500,2026-03-27,Mobile App,Delivered,1,15
O02034,C0420,2025-10-11,E-commerce,Delivered,2,0
O02035,C0086,2025-10-02,E-commerce,Delivered,4,10
O02036,C0234,2025-09-15,Mobile App,Delivered,1,0
O02037,C0090,2025-11-01,E-commerce,Delivered,5,0
O02038,C0314,2026-02-02,E-commerce,Cancelled,5,5
O02039,C0054,2026-06-11,E-commerce,Delivered,2,0
O02040,C0012,2026-03-28,Mobile App,Delivered,3,15
O02041,C0209,2026-07-17,E-commerce,Delivered,1,20
O02042,C0462,2026-03-06,Mobile App,Delivered,2,15
O02043,C0014,2026-01-08,Mobile App,Delivered,3,0
O02044,C0121,2026-01-05,E-commerce,Delivered,3,10
O02045,C0418,2026-06-19,Store,Delivered,1,0
O02046,C0437,2025-12-23,Mobile App,Delivered,1,5
O02047,C0377,2026-03-18,Mobile App,Delivered,3,10
O02048,C0020,2025-09-13,Mobile App,Delivered,4,15
O02049,C0075,2026-05-29,E-commerce,Returned,2,0
O02050,C0400,2025-11-28,Mobile App,Delivered,1,5
O02051,C0243,2026-04-03,E-commerce,Delivered,3,20
O02052,C0223,2026-06-05,Store,Delivered,4,5
O02053,C0070,2026-03-22,Store,Delivered,5,20
O02054,C0312,2025-11-13,Mobile App,Delivered,3,25
O02055,C0211,2025-09-25,E-commerce,Delivered,4,10
O02056,C0101,2025-12-10,E-commerce,Delivered,5,5
O02057,C0186,2026-02-23,E-commerce,Delivered,4,15
O02058,C0132,2025-12-26,E-commerce,Delivered,1,0
O02059,C0111,2026-02-13,E-commerce,Cancelled,3,5
O02060,C0381,2025-10-11,Mobile App,Delivered,5,15
O02061,C0132,2026-08-10,E-commerce,Cancelled,4,5
O02062,C0020,2025-12-29,Store,Delivered,5,0
O02063,C0394,2025-12-06,E-commerce,Delivered,2,10
O02064,C0024,2026-01-23,Store,Delivered,3,15
O02065,C0227,2026-04-04,Store,Delivered,1,0
O02066,C0154,2026-04-17,Mobile App,Delivered,5,5
O02067,C0293,2026-07-10,Mobile App,Delivered,4,0
O02068,C0230,2026-01-08,E-commerce,Delivered,5,5
O02069,C0469,2026-08-18,Mobile App,Delivered,4,15
O02070,C0310,2026-07-15,E-commerce,Cancelled,5,15
O02071,C0488,2026-01-15,E-commerce,Delivered,1,10
O02072,C0359,2026-07-21,Mobile App,Delivered,1,0
O02073,C0405,2026-08-03,E-commerce,Delivered,3,0
O02074,C0202,2026-05-31,Mobile App,Returned,1,0
O02075,C0038,2025-12-26,E-commerce,Delivered,5,5
O02076,C0430,2026-07-03,E-commerce,Cancelled,5,0
O02077,C0260,2025-12-03,E-commerce,Delivered,1,5
O02078,C0188,2026-02-15,E-commerce,Delivered,2,0
O02079,C0057,2026-03-22,E-commerce,Delivered,5,15
O02080,C0429,2026-08-07,E-commerce,Delivered,3,15
O02081,C0020,2026-01-27,E-commerce,Returned,2,10
O02082,C0273,2026-03-02,Store,Delivered,1,0
O02083,C0119,2026-01-30,E-commerce,Returned,4,20
O02084,C0071,2025-11-13,Mobile App,Delivered,5,25
O02085,C0004,2026-08-31,E-commerce,Delivered,4,0
O02086,C0221,2026-06-01,Store,Delivered,3,15
O02087,C0014,2025-10-12,E-commerce,Delivered,2,15
O02088,C0003,2026-03-31,E-commerce,Delivered,4,10
O02089,C0216,2025-12-10,Mobile App,Delivered,3,5
O02090,C0229,2025-10-15,E-commerce,Delivered,4,10
O02091,C0336,2025-11-21,Mobile App,Delivered,4,10
O02092,C0186,2025-09-17,E-commerce,Delivered,3,5
O02093,C0055,2025-11-12,Store,Delivered,5,20
O02094,C0500,2025-09-14,E-commerce,Delivered,4,15
O02095,C0388,2026-02-04,E-commerce,Delivered,3,0
O02096,C0376,2026-04-11,Mobile App,Delivered,4,10
O02097,C0254,2026-01-10,E-commerce,Cancelled,5,10
O02098,C0024,2026-08-04,Store,Delivered,3,0
O02099,C0162,2025-10-17,E-commerce,Delivered,4,5
O02100,C0158,2025-12-16,Mobile App,Delivered,1,20
O02101,C0082,2025-12-17,E-commerce,Delivered,5,10
O02102,C0403,2026-05-23,Store,Delivered,4,0
O02103,C0159,2026-03-24,Mobile App,Delivered,2,0
O02104,C0188,2025-11-18,E-commerce,Delivered,3,10
O02105,C0060,2026-02-02,E-commerce,Delivered,4,10
O02106,C0403,2026-05-29,E-commerce,Delivered,5,5
O02107,C0305,2026-05-05,Store,Delivered,5,10
O02108,C0319,2025-09-19,E-commerce,Delivered,2,0
O02109,C0366,2026-08-12,E-commerce,Delivered,2,0
O02110,C0211,2025-09-26,E-commerce,Delivered,4,10
O02111,C0406,2026-04-05,E-commerce,Delivered,1,0
O02112,C0152,2026-02-01,Mobile App,Delivered,5,20
O02113,C0109,2026-02-01,Store,Cancelled,1,0
O02114,C0076,2026-02-21,Mobile App,Delivered,1,10
O02115,C0030,2025-12-01,Store,Delivered,4,5
O02116,C0314,2026-08-04,Mobile App,Delivered,3,5
O02117,C0486,2026-02-28,E-commerce,Delivered,3,15
O02118,C0117,2026-01-09,E-commerce,Delivered,3,10
O02119,C0415,2026-06-25,Mobile App,Delivered,2,15
O02120,C0356,2026-06-02,Store,Delivered,5,10
O02121,C0192,2026-05-31,Store,Delivered,2,10
O02122,C0019,2025-11-15,E-commerce,Delivered,5,15
O02123,C0432,2026-02-24,E-commerce,Delivered,5,10
O02124,C0173,2026-03-03,E-commerce,Returned,5,10
O02125,C0228,2026-07-16,Store,Delivered,4,15
O02126,C0350,2026-01-09,Store,Returned,3,20
O02127,C0183,2026-08-29,Store,Delivered,2,5
O02128,C0113,2025-10-19,E-commerce,Delivered,2,10
O02129,C0183,2025-10-25,Mobile App,Delivered,4,0
O02130,C0481,2026-02-01,E-commerce,Cancelled,5,5
O02131,C0146,2026-08-21,E-commerce,Returned,3,5
O02132,C0319,2026-03-19,Mobile App,Delivered,1,15
O02133,C0116,2026-07-05,E-commerce,Delivered,1,10
O02134,C0113,2026-08-22,E-commerce,Delivered,4,15
O02135,C0251,2025-12-27,Store,Delivered,3,0
O02136,C0476,2026-05-21,Store,Delivered,1,10
O02137,C0251,2025-10-16,E-commerce,Delivered,1,20
O02138,C0303,2026-06-29,Mobile App,Returned,2,0
O02139,C0459,2026-08-22,E-commerce,Delivered,3,0
O02140,C0313,2026-03-08,Mobile App,Delivered,1,5
O02141,C0118,2026-07-07,Store,Delivered,2,15
O02142,C0301,2026-07-15,Store,Delivered,3,10
O02143,C0161,2026-01-07,Mobile App,Delivered,5,10
O02144,C0401,2025-10-19,E-commerce,Delivered,3,10
O02145,C0198,2025-09-25,E-commerce,Delivered,4,5
O02146,C0260,2026-05-24,E-commerce,Delivered,2,15
O02147,C0148,2025-12-27,E-commerce,Returned,5,0
O02148,C0240,2026-01-22,Store,Delivered,2,5
O02149,C0047,2026-03-19,E-commerce,Delivered,2,10
O02150,C0475,2026-02-04,E-commerce,Delivered,1,15
O02151,C0399,2026-08-14,E-commerce,Delivered,3,15
O02152,C0198,2026-01-12,Store,Delivered,2,15
O02153,C0047,2026-01-26,E-commerce,Delivered,2,5
O02154,C0078,2026-08-02,Mobile App,Delivered,4,0
O02155,C0124,2025-11-10,E-commerce,Returned,4,0
O02156,C0075,2026-04-21,E-commerce,Delivered,4,20
O02157,C0359,2026-07-31,E-commerce,Delivered,2,20
O02158,C0137,2026-06-26,Mobile App,Returned,5,25
O02159,C0090,2026-02-01,Mobile App,Delivered,3,0
O02160,C0400,2025-11-29,Store,Delivered,2,10
O02161,C0325,2026-07-31,E-commerce,Delivered,1,10
O02162,C0500,2026-03-18,E-commerce,Returned,5,15
O02163,C0061,2026-02-08,Store,Delivered,5,10
O02164,C0138,2025-09-26,E-commerce,Cancelled,3,15
O02165,C0050,2025-12-30,Mobile App,Delivered,5,5
O02166,C0259,2026-06-28,Store,Delivered,3,0
O02167,C0461,2026-03-31,E-commerce,Delivered,5,0
O02168,C0107,2025-11-02,Mobile App,Delivered,3,0
O02169,C0113,2025-11-07,E-commerce,Delivered,4,5
O02170,C0350,2026-05-11,E-commerce,Delivered,4,0
O02171,C0254,2025-09-02,E-commerce,Delivered,5,5
O02172,C0118,2025-12-17,Store,Delivered,5,10
O02173,C0493,2026-06-13,E-commerce,Delivered,3,20
O02174,C0198,2025-10-19,Mobile App,Delivered,3,15
O02175,C0337,2026-01-18,Store,Delivered,2,5
O02176,C0365,2026-04-06,Mobile App,Delivered,4,0
O02177,C0051,2025-10-14,Mobile App,Delivered,2,0
O02178,C0245,2026-05-27,E-commerce,Delivered,2,25
O02179,C0403,2025-11-17,E-commerce,Delivered,1,10
O02180,C0426,2026-04-04,E-commerce,Delivered,3,0
O02181,C0035,2025-12-07,Mobile App,Delivered,1,15
O02182,C0302,2026-04-24,Store,Delivered,1,5
O02183,C0410,2026-06-09,Store,Returned,2,20
O02184,C0499,2026-01-27,Store,Delivered,1,5
O02185,C0069,2026-07-01,Store,Delivered,3,5
O02186,C0349,2025-11-05,E-commerce,Delivered,2,10
O02187,C0320,2026-04-22,Mobile App,Delivered,3,20
O02188,C0421,2025-11-26,Store,Delivered,5,20
O02189,C0468,2025-11-18,E-commerce,Delivered,1,10
O02190,C0049,2026-03-24,Store,Delivered,2,0
O02191,C0405,2026-06-06,E-commerce,Delivered,4,5
O02192,C0074,2026-08-03,Mobile App,Delivered,3,25
O02193,C0192,2026-05-12,Mobile App,Delivered,1,10
O02194,C0261,2026-07-01,Store,Delivered,3,15
O02195,C0356,2026-01-08,E-commerce,Delivered,3,5
O02196,C0070,2025-11-23,Mobile App,Delivered,5,10
O02197,C0090,2026-06-03,Mobile App,Delivered,3,5
O02198,C0260,2026-03-06,E-commerce,Delivered,5,15
O02199,C0126,2025-10-16,Store,Delivered,5,20
O02200,C0231,2026-03-02,Mobile App,Delivered,5,10
O02201,C0295,2026-05-26,Mobile App,Delivered,1,10
O02202,C0498,2026-06-23,E-commerce,Delivered,3,5
O02203,C0419,2026-07-19,E-commerce,Delivered,3,0
O02204,C0129,2025-12-09,Mobile App,Delivered,5,20
O02205,C0280,2025-11-17,E-commerce,Delivered,3,5
O02206,C0313,2026-05-30,E-commerce,Delivered,3,15
O02207,C0100,2026-08-05,Store,Delivered,5,15
